value,original_filename,spectrogram_filename,spectrogram_path,source_type
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1386.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1386.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_146.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_146.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2871.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2871.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1107.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1107.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_490.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_490.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3292.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3292.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_978.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_978.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_659.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_659.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_915.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_915.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1632.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1632.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1564.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1564.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2449.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2449.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_268.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_268.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1439.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1439.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_608.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_608.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3528.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3528.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1749.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1749.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1051.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1051.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_197.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_197.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1098.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1098.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1448.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1448.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2556.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2556.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_766.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_766.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2663.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2663.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2385.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2385.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1422.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1422.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_202.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_202.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1677.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1677.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2172.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2172.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3631.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3631.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2776.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2776.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_854.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_854.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3032.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3032.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_944.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_944.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_828.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_828.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2413.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2413.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2490.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2490.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2998.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2998.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1641.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1641.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3096.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3096.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_854.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_854.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2926.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2926.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3604.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3604.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1978.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1978.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2264.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2264.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1281.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1281.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_698.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_698.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3840.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3840.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1166.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1166.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1863.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1863.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_757.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_757.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1624.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1624.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1748.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1748.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_412.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_412.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1900.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1900.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2857.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2857.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_974.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_974.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2473.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2473.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1930.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1930.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1471.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1471.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3795.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3795.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2968.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2968.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1910.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1910.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1612.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1612.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1119.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1119.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_663.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_663.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2020.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2020.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2594.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2594.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1915.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1915.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2580.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2580.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1985.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1985.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2771.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2771.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2816.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2816.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_709.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_709.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_403.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_403.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3105.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3105.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2309.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2309.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1796.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1796.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2196.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2196.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_427.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_427.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2737.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2737.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2745.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2745.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1358.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1358.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1469.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1469.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2833.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2833.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1159.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1159.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_650.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_650.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_784.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_784.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2691.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2691.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3824.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3824.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3849.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3849.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1794.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1794.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2980.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2980.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2388.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2388.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2132.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2132.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1814.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1814.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1227.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1227.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_718.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_718.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_896.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_896.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1746.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1746.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3156.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3156.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1324.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1324.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1481.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1481.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_843.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_843.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2520.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2520.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_180.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_180.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1877.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1877.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1409.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1409.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_799.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_799.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3615.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3615.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_878.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_878.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3260.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3260.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2358.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2358.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2357.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2357.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_563.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_563.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_957.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_957.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_863.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_863.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_605.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_605.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3218.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3218.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2375.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2375.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_206.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_206.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2655.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2655.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_870.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_870.pt,o
